x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-282.698315616366,-131.43136852359,0,cancer,,,,
-265.872894520458,-131.43136852359,0,cancer,,,,
-249.047473424549,-131.43136852359,0,cancer,,,,
-232.222052328641,-131.43136852359,0,cancer,,,,
-215.396631232732,-131.43136852359,0,cancer,,,,
-198.571210136824,-131.43136852359,0,cancer,,,,
-181.745789040916,-131.43136852359,0,cancer,,,,
-164.920367945007,-131.43136852359,0,cancer,,,,
-148.094946849099,-131.43136852359,0,cancer,,,,
-131.26952575319,-131.43136852359,0,cancer,,,,
-114.444104657282,-131.43136852359,0,cancer,,,,
-97.6186835613734,-131.43136852359,0,cancer,,,,
-80.793262465465,-131.43136852359,0,cancer,,,,
-63.9678413695565,-131.43136852359,0,cancer,,,,
-47.1424202736481,-131.43136852359,0,cancer,,,,
-30.3169991777397,-131.43136852359,0,cancer,,,,
-13.4915780818312,-131.43136852359,0,cancer,,,,
3.33384301407722,-131.43136852359,0,cancer,,,,
20.1592641099857,-131.43136852359,0,cancer,,,,
36.9846852058941,-131.43136852359,0,cancer,,,,
53.8101063018025,-131.43136852359,0,cancer,,,,
70.635527397711,-131.43136852359,0,cancer,,,,
87.4609484936194,-131.43136852359,0,cancer,,,,
104.286369589528,-131.43136852359,0,cancer,,,,
121.111790685436,-131.43136852359,0,cancer,,,,
137.937211781345,-131.43136852359,0,cancer,,,,
154.762632877253,-131.43136852359,0,cancer,,,,
171.588053973162,-131.43136852359,0,cancer,,,,
188.41347506907,-131.43136852359,0,cancer,,,,
205.238896164979,-131.43136852359,0,cancer,,,,
222.064317260887,-131.43136852359,0,cancer,,,,
238.889738356795,-131.43136852359,0,cancer,,,,
255.715159452704,-131.43136852359,0,cancer,,,,
272.540580548612,-131.43136852359,0,cancer,,,,
289.366001644521,-131.43136852359,0,cancer,,,,
306.191422740429,-131.43136852359,0,cancer,,,,
323.016843836338,-131.43136852359,0,cancer,,,,
-324.761868356137,-116.860126425163,0,cancer,,,,
-307.936447260229,-116.860126425163,0,cancer,,,,
-291.11102616432,-116.860126425163,0,cancer,,,,
-274.285605068412,-116.860126425163,0,cancer,,,,
-257.460183972504,-116.860126425163,0,cancer,,,,
-240.634762876595,-116.860126425163,0,cancer,,,,
-223.809341780687,-116.860126425163,0,cancer,,,,
-206.983920684778,-116.860126425163,0,cancer,,,,
-190.15849958887,-116.860126425163,0,cancer,,,,
-173.333078492961,-116.860126425163,0,cancer,,,,
-156.507657397053,-116.860126425163,0,cancer,,,,
-139.682236301145,-116.860126425163,0,cancer,,,,
-122.856815205236,-116.860126425163,0,cancer,,,,
-106.031394109328,-116.860126425163,0,cancer,,,,
-89.2059730134192,-116.860126425163,0,cancer,,,,
-72.3805519175108,-116.860126425163,0,cancer,,,,
-55.5551308216023,-116.860126425163,0,cancer,,,,
-38.7297097256939,-116.860126425163,0,cancer,,,,
-21.9042886297854,-116.860126425163,0,cancer,,,,
-5.07886753387699,-116.860126425163,0,cancer,,,,
11.7465535620314,-116.860126425163,0,cancer,,,,
28.5719746579399,-116.860126425163,0,cancer,,,,
45.3973957538483,-116.860126425163,0,cancer,,,,
62.2228168497568,-116.860126425163,0,cancer,,,,
79.0482379456652,-116.860126425163,0,cancer,,,,
95.8736590415736,-116.860126425163,0,cancer,,,,
112.699080137482,-116.860126425163,0,cancer,,,,
129.524501233391,-116.860126425163,0,cancer,,,,
146.349922329299,-116.860126425163,0,cancer,,,,
163.175343425207,-116.860126425163,0,cancer,,,,
180.000764521116,-116.860126425163,0,cancer,,,,
196.826185617024,-116.860126425163,0,cancer,,,,
213.651606712933,-116.860126425163,0,cancer,,,,
230.477027808841,-116.860126425163,0,cancer,,,,
247.302448904749,-116.860126425163,0,cancer,,,,
264.127870000658,-116.860126425163,0,cancer,,,,
280.953291096567,-116.860126425163,0,cancer,,,,
297.778712192475,-116.860126425163,0,cancer,,,,
314.604133288383,-116.860126425163,0,cancer,,,,
-333.174578904092,-102.288884326736,0,cancer,,,,
-316.349157808183,-102.288884326736,0,cancer,,,,
-299.523736712275,-102.288884326736,0,cancer,,,,
-282.698315616366,-102.288884326736,0,cancer,,,,
-265.872894520458,-102.288884326736,0,cancer,,,,
-249.047473424549,-102.288884326736,0,cancer,,,,
-232.222052328641,-102.288884326736,0,cancer,,,,
-215.396631232732,-102.288884326736,0,cancer,,,,
-198.571210136824,-102.288884326736,0,cancer,,,,
-181.745789040916,-102.288884326736,0,cancer,,,,
-164.920367945007,-102.288884326736,0,cancer,,,,
-148.094946849099,-102.288884326736,0,cancer,,,,
-131.26952575319,-102.288884326736,0,cancer,,,,
-114.444104657282,-102.288884326736,0,cancer,,,,
-97.6186835613734,-102.288884326736,0,cancer,,,,
-80.793262465465,-102.288884326736,0,cancer,,,,
-63.9678413695565,-102.288884326736,0,cancer,,,,
-47.1424202736481,-102.288884326736,0,cancer,,,,
-30.3169991777397,-102.288884326736,0,cancer,,,,
-13.4915780818312,-102.288884326736,0,cancer,,,,
3.33384301407722,-102.288884326736,0,cancer,,,,
20.1592641099857,-102.288884326736,0,cancer,,,,
36.9846852058941,-102.288884326736,0,cancer,,,,
53.8101063018025,-102.288884326736,0,cancer,,,,
70.635527397711,-102.288884326736,0,cancer,,,,
87.4609484936194,-102.288884326736,0,cancer,,,,
104.286369589528,-102.288884326736,0,cancer,,,,
121.111790685436,-102.288884326736,0,cancer,,,,
137.937211781345,-102.288884326736,0,cancer,,,,
154.762632877253,-102.288884326736,0,cancer,,,,
171.588053973162,-102.288884326736,0,cancer,,,,
188.41347506907,-102.288884326736,0,cancer,,,,
205.238896164979,-102.288884326736,0,cancer,,,,
222.064317260887,-102.288884326736,0,cancer,,,,
238.889738356795,-102.288884326736,0,cancer,,,,
255.715159452704,-102.288884326736,0,cancer,,,,
272.540580548612,-102.288884326736,0,cancer,,,,
289.366001644521,-102.288884326736,0,cancer,,,,
306.191422740429,-102.288884326736,0,cancer,,,,
323.016843836338,-102.288884326736,0,cancer,,,,
-324.761868356137,-87.7176422283083,0,cancer,,,,
-307.936447260229,-87.7176422283083,0,cancer,,,,
-291.11102616432,-87.7176422283083,0,cancer,,,,
-274.285605068412,-87.7176422283083,0,cancer,,,,
-257.460183972504,-87.7176422283083,0,cancer,,,,
-240.634762876595,-87.7176422283083,0,cancer,,,,
-223.809341780687,-87.7176422283083,0,cancer,,,,
-206.983920684778,-87.7176422283083,0,cancer,,,,
-190.15849958887,-87.7176422283083,0,cancer,,,,
-173.333078492961,-87.7176422283083,0,cancer,,,,
-156.507657397053,-87.7176422283083,0,cancer,,,,
-139.682236301145,-87.7176422283083,0,cancer,,,,
-122.856815205236,-87.7176422283083,0,cancer,,,,
-106.031394109328,-87.7176422283083,0,cancer,,,,
-89.2059730134192,-87.7176422283083,0,cancer,,,,
-72.3805519175108,-87.7176422283083,0,cancer,,,,
-55.5551308216023,-87.7176422283083,0,cancer,,,,
-38.7297097256939,-87.7176422283083,0,cancer,,,,
-21.9042886297854,-87.7176422283083,0,cancer,,,,
-5.07886753387699,-87.7176422283083,0,cancer,,,,
11.7465535620314,-87.7176422283083,0,cancer,,,,
28.5719746579399,-87.7176422283083,0,cancer,,,,
45.3973957538483,-87.7176422283083,0,cancer,,,,
62.2228168497568,-87.7176422283083,0,cancer,,,,
79.0482379456652,-87.7176422283083,0,cancer,,,,
95.8736590415736,-87.7176422283083,0,cancer,,,,
112.699080137482,-87.7176422283083,0,cancer,,,,
129.524501233391,-87.7176422283083,0,cancer,,,,
146.349922329299,-87.7176422283083,0,cancer,,,,
163.175343425207,-87.7176422283083,0,cancer,,,,
180.000764521116,-87.7176422283083,0,cancer,,,,
196.826185617024,-87.7176422283083,0,cancer,,,,
213.651606712933,-87.7176422283083,0,cancer,,,,
230.477027808841,-87.7176422283083,0,cancer,,,,
247.302448904749,-87.7176422283083,0,cancer,,,,
264.127870000658,-87.7176422283083,0,cancer,,,,
280.953291096567,-87.7176422283083,0,cancer,,,,
297.778712192475,-87.7176422283083,0,cancer,,,,
314.604133288383,-87.7176422283083,0,cancer,,,,
331.429554384292,-87.7176422283083,0,cancer,,,,
-333.174578904092,-73.1464001298809,0,cancer,,,,
-316.349157808183,-73.1464001298809,0,cancer,,,,
-299.523736712275,-73.1464001298809,0,cancer,,,,
-282.698315616366,-73.1464001298809,0,cancer,,,,
-265.872894520458,-73.1464001298809,0,cancer,,,,
-249.047473424549,-73.1464001298809,0,cancer,,,,
-232.222052328641,-73.1464001298809,0,cancer,,,,
-215.396631232732,-73.1464001298809,0,cancer,,,,
-198.571210136824,-73.1464001298809,0,cancer,,,,
-181.745789040916,-73.1464001298809,0,cancer,,,,
-164.920367945007,-73.1464001298809,0,cancer,,,,
-148.094946849099,-73.1464001298809,0,cancer,,,,
-131.26952575319,-73.1464001298809,0,cancer,,,,
-114.444104657282,-73.1464001298809,0,cancer,,,,
-97.6186835613734,-73.1464001298809,0,cancer,,,,
-80.793262465465,-73.1464001298809,0,cancer,,,,
-63.9678413695565,-73.1464001298809,0,cancer,,,,
-47.1424202736481,-73.1464001298809,0,cancer,,,,
-30.3169991777397,-73.1464001298809,0,cancer,,,,
-13.4915780818312,-73.1464001298809,0,cancer,,,,
3.33384301407722,-73.1464001298809,0,cancer,,,,
20.1592641099857,-73.1464001298809,0,cancer,,,,
36.9846852058941,-73.1464001298809,0,cancer,,,,
53.8101063018025,-73.1464001298809,0,cancer,,,,
70.635527397711,-73.1464001298809,0,cancer,,,,
87.4609484936194,-73.1464001298809,0,cancer,,,,
104.286369589528,-73.1464001298809,0,cancer,,,,
121.111790685436,-73.1464001298809,0,cancer,,,,
137.937211781345,-73.1464001298809,0,cancer,,,,
154.762632877253,-73.1464001298809,0,cancer,,,,
171.588053973162,-73.1464001298809,0,cancer,,,,
188.41347506907,-73.1464001298809,0,cancer,,,,
205.238896164979,-73.1464001298809,0,cancer,,,,
222.064317260887,-73.1464001298809,0,cancer,,,,
238.889738356795,-73.1464001298809,0,cancer,,,,
255.715159452704,-73.1464001298809,0,cancer,,,,
272.540580548612,-73.1464001298809,0,cancer,,,,
289.366001644521,-73.1464001298809,0,cancer,,,,
306.191422740429,-73.1464001298809,0,cancer,,,,
323.016843836338,-73.1464001298809,0,cancer,,,,
339.842264932246,-73.1464001298809,0,cancer,,,,
-341.587289452046,-58.5751580314536,0,cancer,,,,
-324.761868356137,-58.5751580314536,0,cancer,,,,
-307.936447260229,-58.5751580314536,0,cancer,,,,
-291.11102616432,-58.5751580314536,0,cancer,,,,
-274.285605068412,-58.5751580314536,0,cancer,,,,
-257.460183972504,-58.5751580314536,0,cancer,,,,
-240.634762876595,-58.5751580314536,0,cancer,,,,
-223.809341780687,-58.5751580314536,0,cancer,,,,
-206.983920684778,-58.5751580314536,0,cancer,,,,
-190.15849958887,-58.5751580314536,0,cancer,,,,
-173.333078492961,-58.5751580314536,0,cancer,,,,
-156.507657397053,-58.5751580314536,0,cancer,,,,
-139.682236301145,-58.5751580314536,0,cancer,,,,
-122.856815205236,-58.5751580314536,0,cancer,,,,
-106.031394109328,-58.5751580314536,0,cancer,,,,
-89.2059730134192,-58.5751580314536,0,cancer,,,,
-72.3805519175108,-58.5751580314536,0,cancer,,,,
-55.5551308216023,-58.5751580314536,0,cancer,,,,
-38.7297097256939,-58.5751580314536,0,cancer,,,,
-21.9042886297854,-58.5751580314536,0,cancer,,,,
-5.07886753387699,-58.5751580314536,0,cancer,,,,
11.7465535620314,-58.5751580314536,0,cancer,,,,
28.5719746579399,-58.5751580314536,0,cancer,,,,
45.3973957538483,-58.5751580314536,0,cancer,,,,
62.2228168497568,-58.5751580314536,0,cancer,,,,
79.0482379456652,-58.5751580314536,0,cancer,,,,
95.8736590415736,-58.5751580314536,0,cancer,,,,
112.699080137482,-58.5751580314536,0,cancer,,,,
129.524501233391,-58.5751580314536,0,cancer,,,,
146.349922329299,-58.5751580314536,0,cancer,,,,
163.175343425207,-58.5751580314536,0,cancer,,,,
180.000764521116,-58.5751580314536,0,cancer,,,,
196.826185617024,-58.5751580314536,0,cancer,,,,
213.651606712933,-58.5751580314536,0,cancer,,,,
230.477027808841,-58.5751580314536,0,cancer,,,,
247.302448904749,-58.5751580314536,0,cancer,,,,
264.127870000658,-58.5751580314536,0,cancer,,,,
280.953291096567,-58.5751580314536,0,cancer,,,,
297.778712192475,-58.5751580314536,0,cancer,,,,
314.604133288383,-58.5751580314536,0,cancer,,,,
331.429554384292,-58.5751580314536,0,cancer,,,,
-333.174578904092,-44.0039159330263,0,cancer,,,,
-316.349157808183,-44.0039159330263,0,cancer,,,,
-299.523736712275,-44.0039159330263,0,cancer,,,,
-282.698315616366,-44.0039159330263,0,cancer,,,,
-265.872894520458,-44.0039159330263,0,cancer,,,,
-249.047473424549,-44.0039159330263,0,cancer,,,,
-232.222052328641,-44.0039159330263,0,cancer,,,,
-215.396631232732,-44.0039159330263,0,cancer,,,,
-198.571210136824,-44.0039159330263,0,cancer,,,,
-181.745789040916,-44.0039159330263,0,cancer,,,,
-164.920367945007,-44.0039159330263,0,cancer,,,,
-148.094946849099,-44.0039159330263,0,cancer,,,,
-131.26952575319,-44.0039159330263,0,cancer,,,,
-114.444104657282,-44.0039159330263,0,cancer,,,,
-97.6186835613734,-44.0039159330263,0,cancer,,,,
-80.793262465465,-44.0039159330263,0,cancer,,,,
-63.9678413695565,-44.0039159330263,0,cancer,,,,
-47.1424202736481,-44.0039159330263,0,cancer,,,,
-30.3169991777397,-44.0039159330263,0,cancer,,,,
-13.4915780818312,-44.0039159330263,0,cancer,,,,
3.33384301407722,-44.0039159330263,0,cancer,,,,
20.1592641099857,-44.0039159330263,0,cancer,,,,
36.9846852058941,-44.0039159330263,0,cancer,,,,
53.8101063018025,-44.0039159330263,0,cancer,,,,
70.635527397711,-44.0039159330263,0,cancer,,,,
87.4609484936194,-44.0039159330263,0,cancer,,,,
104.286369589528,-44.0039159330263,0,cancer,,,,
121.111790685436,-44.0039159330263,0,cancer,,,,
137.937211781345,-44.0039159330263,0,cancer,,,,
154.762632877253,-44.0039159330263,0,cancer,,,,
171.588053973162,-44.0039159330263,0,cancer,,,,
188.41347506907,-44.0039159330263,0,cancer,,,,
205.238896164979,-44.0039159330263,0,cancer,,,,
222.064317260887,-44.0039159330263,0,cancer,,,,
238.889738356795,-44.0039159330263,0,cancer,,,,
255.715159452704,-44.0039159330263,0,cancer,,,,
272.540580548612,-44.0039159330263,0,cancer,,,,
289.366001644521,-44.0039159330263,0,cancer,,,,
306.191422740429,-44.0039159330263,0,cancer,,,,
323.016843836338,-44.0039159330263,0,cancer,,,,
339.842264932246,-44.0039159330263,0,cancer,,,,
-341.587289452046,-29.432673834599,0,cancer,,,,
-324.761868356137,-29.432673834599,0,cancer,,,,
-307.936447260229,-29.432673834599,0,cancer,,,,
-291.11102616432,-29.432673834599,0,cancer,,,,
-274.285605068412,-29.432673834599,0,cancer,,,,
-257.460183972504,-29.432673834599,0,cancer,,,,
-240.634762876595,-29.432673834599,0,cancer,,,,
-223.809341780687,-29.432673834599,0,cancer,,,,
-206.983920684778,-29.432673834599,0,cancer,,,,
-190.15849958887,-29.432673834599,0,cancer,,,,
-173.333078492961,-29.432673834599,0,cancer,,,,
-156.507657397053,-29.432673834599,0,cancer,,,,
-139.682236301145,-29.432673834599,0,cancer,,,,
-122.856815205236,-29.432673834599,0,cancer,,,,
-106.031394109328,-29.432673834599,0,cancer,,,,
-89.2059730134192,-29.432673834599,0,cancer,,,,
-72.3805519175108,-29.432673834599,0,cancer,,,,
-55.5551308216023,-29.432673834599,0,cancer,,,,
-38.7297097256939,-29.432673834599,0,cancer,,,,
-21.9042886297854,-29.432673834599,0,cancer,,,,
-5.07886753387699,-29.432673834599,0,cancer,,,,
11.7465535620314,-29.432673834599,0,cancer,,,,
28.5719746579399,-29.432673834599,0,cancer,,,,
45.3973957538483,-29.432673834599,0,cancer,,,,
62.2228168497568,-29.432673834599,0,cancer,,,,
79.0482379456652,-29.432673834599,0,cancer,,,,
95.8736590415736,-29.432673834599,0,cancer,,,,
112.699080137482,-29.432673834599,0,cancer,,,,
129.524501233391,-29.432673834599,0,cancer,,,,
146.349922329299,-29.432673834599,0,cancer,,,,
163.175343425207,-29.432673834599,0,cancer,,,,
180.000764521116,-29.432673834599,0,cancer,,,,
196.826185617024,-29.432673834599,0,cancer,,,,
213.651606712933,-29.432673834599,0,cancer,,,,
230.477027808841,-29.432673834599,0,cancer,,,,
247.302448904749,-29.432673834599,0,cancer,,,,
264.127870000658,-29.432673834599,0,cancer,,,,
280.953291096567,-29.432673834599,0,cancer,,,,
297.778712192475,-29.432673834599,0,cancer,,,,
314.604133288383,-29.432673834599,0,cancer,,,,
331.429554384292,-29.432673834599,0,cancer,,,,
348.2549754802,-29.432673834599,0,cancer,,,,
-333.174578904092,-14.8614317361717,0,cancer,,,,
-316.349157808183,-14.8614317361717,0,cancer,,,,
-299.523736712275,-14.8614317361717,0,cancer,,,,
-282.698315616366,-14.8614317361717,0,cancer,,,,
-265.872894520458,-14.8614317361717,0,cancer,,,,
-249.047473424549,-14.8614317361717,0,cancer,,,,
-232.222052328641,-14.8614317361717,0,cancer,,,,
-215.396631232732,-14.8614317361717,0,cancer,,,,
-198.571210136824,-14.8614317361717,0,cancer,,,,
-181.745789040916,-14.8614317361717,0,cancer,,,,
-164.920367945007,-14.8614317361717,0,cancer,,,,
-148.094946849099,-14.8614317361717,0,cancer,,,,
-131.26952575319,-14.8614317361717,0,cancer,,,,
-114.444104657282,-14.8614317361717,0,cancer,,,,
-97.6186835613734,-14.8614317361717,0,cancer,,,,
-80.793262465465,-14.8614317361717,0,cancer,,,,
-63.9678413695565,-14.8614317361717,0,cancer,,,,
-47.1424202736481,-14.8614317361717,0,cancer,,,,
-30.3169991777397,-14.8614317361717,0,cancer,,,,
-13.4915780818312,-14.8614317361717,0,cancer,,,,
3.33384301407722,-14.8614317361717,0,cancer,,,,
20.1592641099857,-14.8614317361717,0,cancer,,,,
36.9846852058941,-14.8614317361717,0,cancer,,,,
53.8101063018025,-14.8614317361717,0,cancer,,,,
70.635527397711,-14.8614317361717,0,cancer,,,,
87.4609484936194,-14.8614317361717,0,cancer,,,,
104.286369589528,-14.8614317361717,0,cancer,,,,
121.111790685436,-14.8614317361717,0,cancer,,,,
137.937211781345,-14.8614317361717,0,cancer,,,,
154.762632877253,-14.8614317361717,0,cancer,,,,
171.588053973162,-14.8614317361717,0,cancer,,,,
188.41347506907,-14.8614317361717,0,cancer,,,,
205.238896164979,-14.8614317361717,0,cancer,,,,
222.064317260887,-14.8614317361717,0,cancer,,,,
238.889738356795,-14.8614317361717,0,cancer,,,,
255.715159452704,-14.8614317361717,0,cancer,,,,
272.540580548612,-14.8614317361717,0,cancer,,,,
289.366001644521,-14.8614317361717,0,cancer,,,,
306.191422740429,-14.8614317361717,0,cancer,,,,
323.016843836338,-14.8614317361717,0,cancer,,,,
339.842264932246,-14.8614317361717,0,cancer,,,,
-341.587289452046,-0.290189637744334,0,cancer,,,,
-324.761868356137,-0.290189637744334,0,cancer,,,,
-307.936447260229,-0.290189637744334,0,cancer,,,,
-291.11102616432,-0.290189637744334,0,cancer,,,,
-274.285605068412,-0.290189637744334,0,cancer,,,,
-257.460183972504,-0.290189637744334,0,cancer,,,,
-240.634762876595,-0.290189637744334,0,cancer,,,,
-223.809341780687,-0.290189637744334,0,cancer,,,,
-206.983920684778,-0.290189637744334,0,cancer,,,,
-190.15849958887,-0.290189637744334,0,cancer,,,,
-173.333078492961,-0.290189637744334,0,cancer,,,,
-156.507657397053,-0.290189637744334,0,cancer,,,,
-139.682236301145,-0.290189637744334,0,cancer,,,,
-122.856815205236,-0.290189637744334,0,cancer,,,,
-106.031394109328,-0.290189637744334,0,cancer,,,,
-89.2059730134192,-0.290189637744334,0,cancer,,,,
-72.3805519175108,-0.290189637744334,0,cancer,,,,
-55.5551308216023,-0.290189637744334,0,cancer,,,,
-38.7297097256939,-0.290189637744334,0,cancer,,,,
-21.9042886297854,-0.290189637744334,0,cancer,,,,
-5.07886753387699,-0.290189637744334,0,cancer,,,,
11.7465535620314,-0.290189637744334,0,cancer,,,,
28.5719746579399,-0.290189637744334,0,cancer,,,,
45.3973957538483,-0.290189637744334,0,cancer,,,,
62.2228168497568,-0.290189637744334,0,cancer,,,,
79.0482379456652,-0.290189637744334,0,cancer,,,,
95.8736590415736,-0.290189637744334,0,cancer,,,,
112.699080137482,-0.290189637744334,0,cancer,,,,
129.524501233391,-0.290189637744334,0,cancer,,,,
146.349922329299,-0.290189637744334,0,cancer,,,,
163.175343425207,-0.290189637744334,0,cancer,,,,
180.000764521116,-0.290189637744334,0,cancer,,,,
196.826185617024,-0.290189637744334,0,cancer,,,,
213.651606712933,-0.290189637744334,0,cancer,,,,
230.477027808841,-0.290189637744334,0,cancer,,,,
247.302448904749,-0.290189637744334,0,cancer,,,,
264.127870000658,-0.290189637744334,0,cancer,,,,
280.953291096567,-0.290189637744334,0,cancer,,,,
297.778712192475,-0.290189637744334,0,cancer,,,,
314.604133288383,-0.290189637744334,0,cancer,,,,
