1.232779208062659038e+01,1.375897189453074043e+00,5.914067444951497110e-02,1.580529742178707342e-01,4.056929236219158907e-02,1.107989390777279093e+00,4.625049366744238277e-03,1.918173193877108273e+00,9.353782124116459995e-05
5.899737030057994502e+01,1.014867477835737164e+00,2.492773266293449308e-01,6.257803764213079045e-01,3.154319641753126208e-02,1.161425419692759808e+00,1.817031411141997385e-03,2.058146340440210498e+00,8.582067331548462702e-05
1.325595504028642146e+01,2.509184260466293281e+00,5.428926924920493557e-02,6.227522353292915813e-01,3.517786769257880836e-02,4.169839975963719469e-01,3.305775395629429597e-02,5.074415276449251166e-03,8.555957588929040945e-05
2.274395289405142506e+01,3.363787701476512737e+00,2.418321417787908933e-01,6.849042429180052238e-01,4.201936800011322332e-02,1.161929481661169383e+00,3.642792850561572815e-02,7.682813854870129688e-05,9.775003191058618407e-05
5.427641992778815450e+01,1.270129394237098142e+00,5.426233580333857109e-02,3.622666931098020848e-01,9.589856558238642192e-02,1.137841235095420567e+00,6.240609383589313351e-03,7.094386608237017010e-04,9.582960322015527050e-05
1.092355274756800654e+01,1.151030938757669375e+00,5.426233580333857109e-02,7.492836322818187400e-02,4.102758339399487780e-02,1.171329934299941700e+00,3.301846746629977236e-02,1.206074674072299402e-03,8.586935412328690147e-05
1.092355274756800654e+01,1.151030938757669375e+00,5.426233580333857109e-02,6.736666383803703584e-02,4.102758339399487780e-02,1.171329934299941700e+00,3.301846746629977236e-02,1.206074674072299402e-03,8.586935412328690147e-05
1.157037575068683743e+01,1.344535477970641768e+00,2.535328051271521638e-02,1.078845376616004992e-01,4.089383812764448706e-02,1.110868455010772138e+00,1.542623666084259708e-04,2.163152836341830643e-03,9.547952572186621230e-05
1.092355274756800654e+01,1.151030938757669375e+00,4.014701704611531308e-05,6.736666383803703584e-02,4.102758339399487780e-02,1.171329934299941700e+00,3.301846746629977236e-02,1.206074674072299402e-03,8.544266765142485463e-05
1.096832477774695214e+01,3.482763297442027284e+00,5.437221040208439077e-02,1.233923658258077316e-01,2.468916762294399297e-02,1.157669878857119361e+00,6.699635710899964555e-03,1.164273742799926126e-03,8.559853784146288400e-05
5.726461203543710354e+01,1.089896405132416035e+00,5.638112529664031369e-02,5.742245820107688692e-02,9.626063254457167817e-02,1.173899027432130815e+00,3.086661375648687075e-02,1.249978323513796594e-03,8.545362866812069094e-05
1.091794132585319232e+01,3.482763297442027284e+00,5.437221040208439077e-02,1.233923658258077316e-01,3.559226009566086174e-02,1.157669878857119361e+00,6.699635710899964555e-03,1.206074674072299402e-03,8.543182346927443392e-05
1.158024487843579564e+01,1.262999661861668121e+00,2.286678455901659107e-02,1.078845376616004992e-01,4.102840743136498131e-02,1.175419004488925889e+00,1.542623666084259708e-04,2.163152836341830643e-03,9.547952572186621230e-05
1.198230160459603333e+01,1.152911989881256316e+00,5.747488600445836010e-02,8.117689456688573224e-02,3.717295363843303030e-02,3.107951116327356544e-02,2.319267076094655433e-02,2.965978038227662594e+00,8.683550139686969298e-05
1.091952422250066235e+01,1.423126833774691846e+00,2.519881168490454432e-02,1.078845376616004992e-01,4.088646337485478399e-02,1.110868455010772138e+00,1.542623666084259708e-04,4.468255257717990148e-02,9.547952572186621230e-05
1.082043086982758062e+01,1.262631845420928878e+00,2.150830303928291665e-03,6.205190606304071821e-01,4.092797555526588027e-02,1.270628995100484548e+00,3.412342854887836369e-02,2.382757210528856362e+00,9.674246101093906202e-05
1.191264624650472115e+01,1.152911989881256316e+00,5.747488600445836010e-02,8.117689456688573224e-02,5.732723547270413694e-02,1.376842978505652182e+00,2.635351730479094587e-02,2.965978038227662594e+00,8.869793290197911819e-05
1.502126261891198489e+01,3.426425526976088154e+00,5.739840168293466188e-02,4.790228469007477563e-01,3.283235280505648196e-02,1.165802290786068340e+00,2.831480248960979024e-02,5.037568171410819473e-02,2.567826990930515237e-05
1.332970859764816751e+01,1.202997568553332508e+00,5.539980853763055990e-02,1.235790459484880366e-01,4.108717106271747577e-02,1.268193897668301595e+00,3.389724490009703162e-02,1.341159144318086922e-02,9.560486144729045573e-05
1.192032237766847658e+01,2.412983873888546071e+00,5.747488600445836010e-02,8.117689456688573224e-02,5.744890817913012732e-02,1.344308057608479379e+00,2.635351730479094587e-02,2.980866512794209999e+00,9.197806677359197860e-05
1.457406840955367322e+01,2.523015938775115874e+00,7.672658233525933569e-02,6.277804389860364154e-01,3.513160306709689484e-02,5.086103667835455422e-01,1.818852371818893091e-03,2.063687733226742704e+00,9.503860127194207357e-05
1.204580735544355363e+01,1.359358665004558819e+00,4.971035788064901567e-02,1.070398294744532297e-01,4.119576664405461691e-02,1.104120222298736742e+00,3.825810988698469250e-02,1.165853728427029390e+00,2.633009865162752011e-05
1.020786746971291770e+01,1.447878529003806758e+00,2.286145848387885204e-01,1.182353118862153607e-01,4.126855376256990254e-02,1.110868455010772138e+00,1.542623666084259708e-04,6.635330099430135353e-02,8.798693312604542087e-05
1.217658377405517278e+01,1.305316556524702021e+00,2.291372496657562707e-01,5.044241760459957646e-01,3.571825105187537847e-02,7.981797933917333943e-02,1.215804715116938599e-02,3.895739067247921961e-01,4.690760868240169900e-05
1.232779208062659038e+01,1.375897189453074043e+00,5.914067444951497110e-02,1.580529742178707342e-01,4.056929236219158907e-02,1.107989390777279093e+00,4.625049366744238277e-03,1.964141203388906298e+00,9.353782124116459995e-05
1.362311277126174502e+01,1.537018341604388327e+00,1.547763565939663244e-01,6.033962350315731360e-01,5.135056040304826139e-03,1.193191110113037912e+00,3.482823226225506552e-02,2.875780991535878406e-01,4.657539298401156414e-05
1.074467713621810816e+01,2.013464824003904141e+00,2.323385883692800635e-01,1.098097857274132338e-01,3.650496898132014195e-02,4.096357093530489379e-02,1.407753730349937775e-02,3.905593173018425679e-01,8.718410794431931973e-05
1.190940030279911888e+01,2.199877919592144515e+00,6.016989794794534024e-02,1.616572766375179437e-01,4.187547085963237020e-02,1.403233209149611582e+00,3.113188525935084786e-02,2.051426147077842543e+00,9.336759650003239469e-05
1.200112885212585567e+01,1.169951192381543104e+00,3.735653311122141829e-02,6.718443244647055723e-02,3.972009361319665116e-02,6.637763193394008443e-01,3.617719947036818900e-02,7.113160331134138481e-02,7.317582210887240931e-05
1.204250765894839859e+01,2.517424421678374102e+00,7.675896162645472198e-02,1.110673293304677567e-01,4.177044496161427117e-02,5.349254828376409643e-01,3.403099702238676638e-02,2.141939938239924235e+00,2.959688158005465311e-05
1.156023532697729905e+01,1.262631845420928878e+00,1.392163261942910152e-03,6.130693861768221620e-01,5.529251033046469338e-02,4.810376018774545903e-01,3.340729136941380378e-02,2.152363970830416751e+00,9.643888377315865980e-05
1.360483432490021016e+01,2.023103794029649460e+00,1.547763565939663244e-01,6.146283452824512494e-01,4.684895540566381272e-03,8.106453710067487162e-01,3.482823226225506552e-02,2.875780991535878406e-01,9.171675504165071680e-05
1.273835130267362103e+01,1.551317975453916365e+00,7.071504399396208451e-02,1.001050606112184216e+00,3.650496898132014195e-02,1.260749962226546117e-01,1.171743058439411039e-02,2.119684354717785713e+00,4.684707423812649747e-05
1.190480324952807933e+01,1.262631845420928878e+00,1.144432354673569074e-03,6.130693861768221620e-01,4.092797555526588027e-02,4.810376018774545903e-01,3.412342854887836369e-02,2.114532581081350227e+00,9.643888377315865980e-05
1.198863457930595722e+01,1.537286186588652015e+00,2.336549066513070871e-01,1.104321359562292770e-01,3.650496898132014195e-02,1.767371362020666442e-02,1.171743058439411039e-02,3.895739067247921961e-01,4.690760868240169900e-05
1.092291923498518713e+01,3.482763297442027284e+00,5.437221040208439077e-02,1.241149635429425191e-01,3.588311730501544256e-02,1.157669878857119361e+00,6.699635710899964555e-03,2.031510173499602612e+00,8.543182346927443392e-05
1.101989952622919589e+01,2.468625377948948874e+00,2.343443803373205375e-02,4.355224772266408362e-02,4.485539409305162872e-02,4.647418700465586472e-01,3.866367356143353418e-02,2.054890930866034360e+00,2.272172167385381580e-05
1.320347703634655012e+01,1.387277253899821039e+00,3.800210604533826864e-02,4.032237824975176688e-02,4.440555021331812208e-02,5.310345559474709543e-01,3.415428334492931484e-02,1.921969501357746690e+00,9.443762909312224444e-05
1.242241168409259089e+01,3.428488766225129325e+00,2.007097346114500996e-02,5.056929626579178411e-02,4.485539409305162872e-02,4.647418700465586472e-01,3.866367356143353418e-02,1.867088226605883694e+00,2.272172167385381580e-05
1.050811353687576855e+01,1.129369288771545854e+00,1.847395503432876229e-02,4.616453744017841032e-01,4.083204189508583826e-02,1.413677443517161958e+00,2.876555601827090677e-02,2.942346715379488664e+00,9.564429119468252400e-05
1.306275679946704038e+01,1.969618128232938137e+00,1.596264796769465977e-01,8.056745543068635218e-01,1.511877308152308717e-02,7.003519929878021522e-03,2.058779400981920055e-02,2.245493832558000946e-01,8.693380081470147369e-05
1.219607092016902961e+01,2.541333983729547885e+00,1.033610315687292780e-01,3.922932046801527184e-01,5.058409541595822873e-02,4.788865753164942562e-01,1.205600042128322780e-03,8.254695745953410935e-02,9.306789164687452088e-05
1.201102399672709176e+01,1.215318500369362065e+00,1.550300468172826629e-01,4.764748296414405004e-01,2.038480559604881337e-02,1.347186159789364179e+00,3.690767189207173893e-02,1.906131412916185208e-01,4.922595767347657570e-05
1.197253014411420402e+01,1.176362565328392673e+00,2.323385883692800635e-01,1.104321359562292770e-01,3.650496898132014195e-02,1.495853137346336847e-02,1.393063457912575506e-02,3.905593173018425679e-01,7.273838345849230195e-05
1.220768784204358859e+01,1.211502769969437399e+00,1.957940597048558190e-03,5.681497558914287982e-01,4.042646402302854658e-02,1.211363598105303918e+00,6.127675003571967337e-03,6.935530077100870994e-02,9.731894010024331727e-05
1.325925473678279332e+01,1.359358665004558819e+00,4.945864656518373509e-02,6.237853867943607966e-01,3.460318937501915409e-02,1.082873015308129183e+00,3.825810988698469250e-02,1.165853728427029390e+00,8.036403910568236115e-05
1.147861778596816151e+01,1.149996421321287432e+00,5.914067444951497110e-02,1.580529742178707342e-01,4.327724095455987019e-02,1.108945203865372431e+00,5.870427533378843807e-03,1.488581699354829757e+00,9.353782124116459995e-05
1.322144409369014006e+01,1.223148569836514765e+00,1.536600463956218077e-01,1.997049628536188559e-01,8.530944299897962046e-02,6.259604923303285773e-01,1.808160261308483507e-02,2.806680683919560160e-02,2.879857929352009266e-05
1.198863457930595722e+01,2.529371789190306696e+00,7.918062931909591873e-02,1.104321359562292770e-01,3.650496898132014195e-02,4.940923769459151238e-01,1.168928050326703029e-02,3.790045428994901489e-01,4.690760868240169900e-05
1.340738256872816514e+01,3.516064610491382858e+00,2.683634130056920114e-02,5.324649894148972828e-01,3.132716734360049826e-02,5.376485996333455475e-01,3.691180106311405668e-02,2.249691404449204235e+00,8.552304314227405591e-05
1.273835130267362103e+01,1.551317975453916365e+00,6.186674534966845468e-02,1.001050606112184216e+00,3.650496898132014195e-02,1.260749962226546117e-01,1.171743058439411039e-02,2.119684354717785713e+00,4.684707423812649747e-05
1.190480324952807933e+01,1.262631845420928878e+00,2.150830303928291665e-03,6.205190606304071821e-01,4.092797555526588027e-02,4.787377685758471002e-01,3.412342854887836369e-02,2.382757210528856362e+00,9.655120815173445998e-05
1.457838217954221349e+01,1.398374549720399651e+00,2.539545756816414743e-02,1.061817085229431468e-01,4.089383812764448706e-02,1.112128002093156320e+00,3.772768946898517883e-02,1.902312640196759386e+00,9.547952572186621230e-05
1.311313829374853590e+01,2.061806265377682301e+00,1.596264796769465977e-01,8.056745543068635218e-01,1.584093885129568557e-02,2.107497852985307230e-02,1.821223694410826349e-02,2.245493832558000946e-01,8.559955815544106048e-05
1.197258551802574189e+01,1.476270860774803184e+00,2.298833516785719067e-01,1.116623113956427410e-01,4.114269480643397564e-02,6.454899894957886186e-01,1.210037290809693952e-02,3.946508295596202753e-01,8.114003190871381583e-05
1.188380198047976855e+01,1.262631845420928878e+00,1.871315168712060079e-03,6.919400868125985538e-01,4.093981310941225554e-02,2.640018499219714543e-01,3.754227938279671578e-02,2.382757210528856362e+00,9.655120815173445998e-05
1.311313829374853590e+01,2.061806265377682301e+00,1.596264796769465977e-01,8.056745543068635218e-01,1.584093885129568557e-02,1.830339503347100383e-03,1.789091692017131044e-02,2.245493832558000946e-01,8.559955815544106048e-05
1.231118740345636020e+01,2.352763862987433008e+00,2.452499411593639933e-01,1.465056206932571770e-01,7.606436333665925198e-02,1.176734492845247670e+00,6.827650347021433502e-03,2.159589875553559857e+00,9.749825738074713430e-05
1.216258475982411902e+01,1.148839581463150683e+00,9.604261505873530613e-02,7.990266179811703062e-02,2.628255245977236670e-02,1.207000076345183581e+00,1.244698921669211943e-02,3.802722082058932473e-01,8.614799299947698431e-05
1.190667946982510195e+01,1.347378666671347869e+00,1.632192468718339506e-02,1.247379751068339732e-01,4.026865003366291579e-02,1.066269233303632102e+00,3.412342854887836369e-02,2.529230359204794887e+00,7.258249408193631115e-05
1.230277817317433531e+01,2.359554656012210039e+00,7.609912512728803091e-02,1.134849690195221861e+00,7.834632530339766254e-02,1.212996702303606567e+00,3.240574779796902283e-02,2.051426147077842543e+00,9.410242698120866486e-05
1.327871612370756438e+01,1.152911989881256316e+00,5.539980853763055990e-02,1.236166050109429732e-01,4.007707888860607970e-02,1.271163510336019709e+00,2.627030482006615514e-02,1.434481213507532438e-02,8.803664031104133970e-05
1.322144409369014006e+01,1.515554260541509768e+00,1.489608133662576883e-01,1.997049628536188559e-01,8.530944299897962046e-02,6.259604923303285773e-01,1.977496611766937917e-02,3.353699397944975846e-02,2.861775310900122130e-05
1.220768784204358859e+01,1.078286851235849664e+00,3.036848315491152972e-02,6.148421628076503609e-01,2.359091359900393481e-02,1.020666936236657163e+00,3.218496939657047168e-02,8.916992376965637845e-02,2.879857929352009266e-05
1.218226195196439221e+01,2.250310460579727501e+00,5.994089422088889896e-02,1.932139599741542202e-01,3.578636091773985256e-02,1.406344736098525505e+00,6.209526262439127656e-03,4.156295788555740278e-02,9.305396360836156594e-05
1.200897572946792913e+01,2.468625377948948874e+00,2.022591100045017382e-02,5.056929626579178411e-02,4.485539409305162872e-02,4.647418700465586472e-01,3.866367356143353418e-02,1.867088226605883694e+00,2.272172167385381580e-05
1.232779208062659038e+01,1.353518210525255228e+00,6.350349749495869112e-02,1.580529742178707342e-01,4.057439230101010652e-02,1.105234839283157688e+00,4.617094863787474246e-03,1.916483153438714337e+00,2.484334033775612504e-05
1.199216133630623737e+01,2.412715225559000753e+00,2.419441198194568488e-01,1.104321359562292770e-01,3.654329939392250703e-02,1.343441177182993940e+00,1.171743058439411039e-02,3.895739067247921961e-01,4.625823859747629308e-05
1.200897572946792913e+01,2.468625377948948874e+00,2.040265060886990722e-02,5.056929626579178411e-02,4.485539409305162872e-02,4.647418700465586472e-01,3.642404624717315159e-02,1.867088226605883694e+00,9.257167321011706594e-05
1.351381283635133812e+01,1.205133525444322062e+00,4.044591983874777641e-02,2.925684642872136143e-01,4.354654033252867290e-02,1.421280120221087184e+00,3.389129711148619606e-02,2.267497208494972494e+00,2.906056951228482119e-05
1.341957459390974705e+01,1.211502769969437399e+00,1.957940597048558190e-03,5.681497558914287982e-01,4.042646402302854658e-02,1.211363598105303918e+00,8.195726501917419485e-03,6.935530077100870994e-02,9.410890818045732488e-05
1.199851718504178777e+01,1.374114144203050447e+00,6.858664488707907902e-02,1.793362805983199915e-01,4.454355829269694006e-02,1.329150965949755125e+00,1.162670118829101096e-02,2.098070830233125239e-01,4.684853669059947607e-05
1.327871612370756438e+01,1.151021675439748648e+00,5.539980853763055990e-02,1.236166050109429732e-01,4.007707888860607970e-02,1.268193897668301595e+00,2.627030482006615514e-02,1.341159144318086922e-02,8.803664031104133970e-05
1.178671475873450447e+01,2.427250011870378810e+00,5.241512454435007240e-03,1.120526038804277591e-01,4.435388420797654191e-02,5.072863096454888199e-01,3.642782910575898675e-02,8.794805173335851212e-02,9.505046147916474330e-05
1.220768784204358859e+01,1.240324009552278506e+00,2.021519384571445269e-03,9.409260333857384362e-01,2.052829313222335333e-02,1.615286620776988036e+00,6.880721748333073692e-03,1.872871227980494657e+00,3.085874641688032523e-05
1.190667946982510195e+01,1.347378666671347869e+00,1.632192468718339506e-02,1.076016747045383803e-01,4.025177542773064610e-02,1.066269233303632102e+00,3.412342854887836369e-02,2.382757210528856362e+00,7.238007812238159188e-05
1.232779208062659038e+01,1.375897189453074043e+00,5.914067444951497110e-02,1.580529742178707342e-01,4.281911470446341655e-02,1.107989390777279093e+00,3.281037729266073413e-03,1.921393701980425028e+00,9.390968003561456928e-05
2.274395289405142506e+01,3.289215649271585384e+00,4.073555227949254842e-02,6.849042429180052238e-01,3.996527210726506102e-02,1.159837703836276601e+00,3.642792850561572815e-02,2.531889417297051637e+00,9.775003191058618407e-05
1.206363335601704279e+01,2.254836794480163942e+00,4.736451746840769639e-02,1.712761981738570860e-01,2.149979961111134902e-02,1.784646449574201599e+00,3.387161971415419276e-02,2.836301218025716331e-02,2.632889570519902607e-05
1.155557667469532923e+01,1.148839581463150683e+00,4.170337262571176956e-02,7.491165361945734125e-02,4.211466961236269568e-02,1.195172210869446028e+00,3.139471853269179547e-02,1.718160639769515108e-01,8.480491744434862382e-05
1.191676764714965664e+01,3.733325520796663355e+00,6.018859721430036558e-02,2.544163599935946318e-01,4.450809750199177101e-02,1.301128251209024089e+00,3.143481436621466119e-02,2.514724644975632639e+00,3.018581085319446371e-05
1.327871612370756438e+01,1.150988508390740073e+00,5.539980853763055990e-02,3.587062289192823050e-02,4.101576483874949663e-02,1.271163510336019709e+00,2.628587186992903738e-02,1.434481213507532438e-02,8.803664031104133970e-05
1.091652163307686507e+01,1.151030938757669375e+00,4.091389972899820565e-02,1.316585658777202905e-01,4.102758339399487780e-02,1.170649729408362205e+00,3.301846746629977236e-02,2.205424311590920006e-02,8.586935412328690147e-05
1.309464093366434945e+01,1.982689466375515241e+00,4.235705368239918445e-02,9.917762769908958775e-01,4.170611734126872250e-02,8.221084547937962395e-01,3.686813742022523183e-02,2.107518673450009317e+00,9.328402420335958221e-05
1.192838899557411558e+01,1.051393674235670428e+00,5.333593928421508090e-02,8.684613393879114795e-01,3.569339676257683031e-02,1.230845601840433678e+00,2.874618449971641163e-02,4.156295788555740278e-02,9.971127468192836102e-05
1.202386970890011497e+01,1.011558874115225048e+00,2.033355201053696493e-02,6.342471198185468673e-01,4.273413592355686935e-02,1.160917480064875384e+00,1.817031411141997385e-03,1.870343636180059832e+00,9.541763027705163068e-05
1.199694543906358746e+01,1.147172795442573889e+00,5.374345444467024807e-02,1.104321359562292770e-01,3.650496898132014195e-02,1.260749962226546117e-01,1.187657649106118804e-02,3.846626006733881997e-01,2.298730401650594832e-05
1.199582630180509213e+01,1.538297980860477310e+00,4.117586784920163057e-03,1.120526038804277591e-01,4.420566342087513256e-02,5.101427334790396007e-01,3.642782910575898675e-02,3.893935053629370424e-01,4.859808691447577709e-05
1.232779208062659038e+01,1.369229127105684674e+00,5.914067444951497110e-02,1.580529742178707342e-01,4.056929236219158907e-02,1.020330333572222914e+00,4.625049366744238277e-03,1.777419538624509965e+00,9.353782124116459995e-05
1.206363335601704279e+01,2.256296937147257431e+00,4.736451746840769639e-02,1.735754123965558560e-01,1.820277318399508501e-03,1.785121723116724457e+00,3.387161971415419276e-02,4.546448221372489940e-02,2.632889570519902607e-05
1.313458717324276215e+01,1.182975578059770383e+00,1.008403402213910172e-02,1.078845376616004992e-01,3.093652127466131954e-02,5.373032899914761407e-01,3.740697678577122043e-02,2.269530236487931063e+00,9.653182624884062849e-05
1.208295935354211537e+01,2.190620291917816598e+00,6.020822321723415249e-02,1.616572766375179437e-01,5.297150948363108652e-02,1.403233209149611582e+00,3.296944880885439161e-02,2.051426147077842543e+00,9.152943795465580097e-05
1.220768784204358859e+01,2.476053764333634000e+00,7.713711273172624977e-03,6.148421628076503609e-01,4.893230096832796444e-02,1.024287946963650553e+00,7.675897530951281307e-03,1.901368075120884571e+00,8.468728679092313327e-05
1.220768784204358859e+01,1.575405161862009296e+00,2.021519384571445269e-03,9.409260333857384362e-01,2.052829313222335333e-02,1.615286620776988036e+00,6.878285746789178715e-03,1.729723025597520669e+00,3.068646372176883321e-05
1.311403629232674461e+01,1.994542629748631501e+00,4.149633860668619501e-02,4.132633970381627275e-02,4.104670683111367319e-02,8.221084547937962395e-01,3.770451327337835667e-02,2.107518673450009317e+00,2.250309536793928541e-05
1.446324384508691807e+01,3.426425526976088154e+00,5.333593928421508090e-02,4.790228469007477563e-01,3.283235280505648196e-02,1.171692443868507238e+00,2.879765358880466766e-02,4.205787754581058469e-02,9.262151492904984558e-05
1.327871612370756438e+01,1.202997568553332508e+00,5.539980853763055990e-02,1.235790459484880366e-01,3.862223779780298016e-02,1.268193897668301595e+00,3.387696277960278168e-02,1.341159144318086922e-02,2.900559522028765385e-05
1.311403629232674461e+01,1.994542629748631501e+00,6.721926303589410845e-02,4.132633970381627275e-02,4.021981255572443237e-02,8.209951819877010504e-01,3.770451327337835667e-02,2.107518673450009317e+00,2.250309536793928541e-05
1.159618180621480299e+01,1.231838852635432024e+00,1.718983510271061832e-03,6.142838800200056681e-01,8.142076907226734883e-02,2.939673918841607114e-01,7.545355271478775341e-03,1.187588215250588719e-01,3.068659498791572474e-05
1.155821423739195808e+01,2.170199100701873274e+00,3.792955050467318456e-02,1.616572766375179437e-01,4.189265662144592978e-02,1.403233209149611582e+00,3.113188525935084786e-02,2.051426147077842543e+00,9.336759650003239469e-05
